,461000,Werbekosten,17.12.2025,200000006238,3,Fahrzeugvollverklebung SEAT  BC,1010075,ReklameWerkstatt,Lieferantenrechnung,606.65 EUR,,
,461000,Werbekosten,17.12.2025,200000006284,4,BC Fachdialog,10000892,Linkedin Ireland Unlimited,Lieferantenrechnung,178.87 EUR,,
,461000,Werbekosten,14.12.2025,200000006161,4,BK-Traffic-Instagramaccount,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,20.52 EUR,,
,461000,Werbekosten,14.12.2025,200000006161,5,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,68.48 EUR,,
,461000,Werbekosten,13.12.2025,200000006283,4,Website Besuche,10000892,Linkedin Ireland Unlimited,Lieferantenrechnung,102.51 EUR,,
,461000,Werbekosten,11.12.2025,200000006199,2,Dropbox Plus 1 Monat,10005809,Dropbox International Unlimited Company,Lieferantenrechnung,11.99 EUR,,
,461000,Werbekosten,11.12.2025,200000006282,4,Website Besuche,10000892,Linkedin Ireland Unlimited,Lieferantenrechnung,146.92 EUR,,
,461000,Werbekosten,08.12.2025,200000006281,4,Website Besuche,10000892,Linkedin Ireland Unlimited,Lieferantenrechnung,133.20 EUR,,
,461000,Werbekosten,07.12.2025,200000006083,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,89.00 EUR,,
,461000,Werbekosten,05.12.2025,200000006079,3,"Essential Tarif ESS500 , 05.12.-04.01.26",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,60.00 EUR,,
,461000,Werbekosten,05.12.2025,200000006280,4,Website Besuche,10000892,Linkedin Ireland Unlimited,Lieferantenrechnung,104.48 EUR,,
,461000,Werbekosten,04.12.2025,200000006138,2,Google Ads Managment Nov.,10007594,Glocal Marketing LLC,Lieferantenrechnung,500.00 EUR,,
,461000,Werbekosten,04.12.2025,200000006138,3,Google Ads Managment Nov.,10007594,Glocal Marketing LLC,Lieferantenrechnung,500.00 EUR,,
,461000,Werbekosten,03.12.2025,200000006279,4,Website Besuche,10000892,Linkedin Ireland Unlimited,Lieferantenrechnung,102.18 EUR,,
,461000,Werbekosten,30.11.2025,278,14,Keywordpauschale 15.04.2025-14.04.2026,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,59.90 EUR,,
,461000,Werbekosten,30.11.2025,278,16,SE Ranking 4.2025-04.2026 BK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,29.07 EUR,,
,461000,Werbekosten,30.11.2025,278,17,SE Ranking 4.2025-04.2026 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,29.07 EUR,,
,461000,Werbekosten,30.11.2025,278,25,LinkedIn Sales Navi. 9.9.25-9.9.26 LH,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,66.11 EUR,,
,461000,Werbekosten,30.11.2025,278,29,Messe NL  11/2025  Expo´25,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,"2,333.25 EUR",,
,461000,Werbekosten,30.11.2025,200000006055,4,Google BSK 11/2025,1010217,Google Ireland Limited,Lieferantenrechnung,"10,216.33 EUR",,
,461000,Werbekosten,30.11.2025,200000006055,5,Google BC 11/2025,1010217,Google Ireland Limited,Lieferantenrechnung,"6,677.92 EUR",,
,461000,Werbekosten,30.11.2025,200000006055,7,Google Marketing 11/2025,1010217,Google Ireland Limited,Lieferantenrechnung,183.42 EUR,,
,461000,Werbekosten,30.11.2025,200000006055,8,Google allgemein 11/2025,1010217,Google Ireland Limited,Lieferantenrechnung,47.14 EUR,,
,461000,Werbekosten,26.11.2025,200000005995,3,Bedruckung Weste /T-Shirts,10005244,Concept Beschriftungen,Lieferantenrechnung,94.28 EUR,,
,461000,Werbekosten,24.11.2025,200000006052,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,750.00 EUR,,
,461000,Werbekosten,24.11.2025,200000006052,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,750.00 EUR,,
,461000,Werbekosten,22.11.2025,200000005968,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,70.18 EUR,,
,461000,Werbekosten,20.11.2025,200000005969,3,Weihnachtskarten BC,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,17.50 EUR,,
,461000,Werbekosten,20.11.2025,200000005969,4,Anteil am Zuschlag allgemein,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,0.99 EUR,,
,461000,Werbekosten,18.11.2025,200000005843,3,Body-Cam Aufkleber,1010075,ReklameWerkstatt,Lieferantenrechnung,293.71 EUR,,
,461000,Werbekosten,17.11.2025,200000005846,3,Schnitt von Videos BK,1010420,Tilo Sichler,Lieferantenrechnung,270.00 EUR,,
,461000,Werbekosten,16.11.2025,200000005829,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,89.00 EUR,,
,461000,Werbekosten,11.11.2025,200000005806,3,Dropbox Plus 1 Monat,10005809,Dropbox International Unlimited Company,Lieferantenrechnung,10.08 EUR,,
,461000,Werbekosten,10.11.2025,200000005792,3,Flyer DIN A4 BC,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,17.20 EUR,,
,461000,Werbekosten,07.11.2025,200000005740,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,83.00 EUR,,
,461000,Werbekosten,05.11.2025,200000005711,3,"Essential Tarif ESS500 , 05.11.-04.12.25",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,60.00 EUR,,
,461000,Werbekosten,02.11.2025,200000005802,2,Google Ads Managment Oct.,10007594,Glocal Marketing LLC,Lieferantenrechnung,500.00 EUR,,
,461000,Werbekosten,02.11.2025,200000005802,3,Google Ads Managment Oct.,10007594,Glocal Marketing LLC,Lieferantenrechnung,500.00 EUR,,
,461000,Werbekosten,01.11.2025,200000005939,2,Server tracking for Google Analytics,10007667,Mouja Malibari,Lieferantenrechnung,889.22 EUR,,
,461000,Werbekosten,31.10.2025,240,3,UB Sachkonto adseed per 31.10.2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,"6,929.75 EUR",,
,461000,Werbekosten,31.10.2025,240,4,UB Sachkonto adseed per 31.10.2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,"6,469.75 EUR",,
,461000,Werbekosten,31.10.2025,240,6,UB Sachkonto Sales Navigator BW,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,299.97 EUR,,
,461000,Werbekosten,31.10.2025,240,8,UB Sachkonto Sales Navigator,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,199.97 EUR,,
,461000,Werbekosten,31.10.2025,240,10,UB Sachkonto BouwTV,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,"7,500.00 EUR",,
,461000,Werbekosten,31.10.2025,245,6,Pressebox Webleads 10/24- 10/25 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,88.13 EUR,,
,461000,Werbekosten,31.10.2025,245,7,Pressebox Webleads 10/24- 10/25 BSK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,88.13 EUR,,
,461000,Werbekosten,31.10.2025,245,8,Pressebox Webleads 10/24- 10/25,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,74.92 EUR,,
,461000,Werbekosten,31.10.2025,245,18,Keywordpauschale 15.04.2025-14.04.2026,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,59.90 EUR,,
,461000,Werbekosten,31.10.2025,245,20,SE Ranking 4.2025-04.2026 BK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,29.07 EUR,,
,461000,Werbekosten,31.10.2025,245,21,SE Ranking 4.2025-04.2026 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,29.07 EUR,,
,461000,Werbekosten,31.10.2025,245,31,LinkedIn Sales Navi. 9.9.25-9.9.26 LH,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,66.11 EUR,,
,461000,Werbekosten,31.10.2025,200000005691,4,Google BSK 10/2025,1010217,Google Ireland Limited,Lieferantenrechnung,"10,748.48 EUR",,
,461000,Werbekosten,31.10.2025,200000005691,5,Google BC 10/2025,1010217,Google Ireland Limited,Lieferantenrechnung,"4,850.91 EUR",,
,461000,Werbekosten,31.10.2025,200000005691,7,Google Marketing 10/2025,1010217,Google Ireland Limited,Lieferantenrechnung,327.10 EUR,,
,461000,Werbekosten,31.10.2025,200000005691,8,Google allgemein 10/2025,1010217,Google Ireland Limited,Lieferantenrechnung,35.65 EUR,,
,461000,Werbekosten,29.10.2025,200000005690,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,77.00 EUR,,
,461000,Werbekosten,27.10.2025,200000005564,3,"Postkarte, DIN A6 quer",1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,49.56 EUR,,
,461000,Werbekosten,27.10.2025,200000005597,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,750.00 EUR,,
,461000,Werbekosten,27.10.2025,200000005597,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,750.00 EUR,,
,461000,Werbekosten,22.10.2025,200000005525,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,30.88 EUR,,
,461000,Werbekosten,19.10.2025,200000005453,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,71.00 EUR,,
,461000,Werbekosten,15.10.2025,200000005419,3,Drohneneinsatz Damaschkeplatz MD,1010420,Tilo Sichler,Lieferantenrechnung,"1,552.50 EUR",,
,461000,Werbekosten,11.10.2025,200000005233,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,71.00 EUR,,
,461000,Werbekosten,11.10.2025,200000005409,3,Dropbox Plus 1 Monat,10005809,Dropbox International Unlimited Company,Lieferantenrechnung,10.08 EUR,,
,461000,Werbekosten,10.10.2025,200000005216,3,Messewand,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,115.00 EUR,,
,461000,Werbekosten,10.10.2025,200000005234,3,Messewand,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,82.45 EUR,,
,461000,Werbekosten,10.10.2025,200000005235,2,Freelancer für BSK,10007218,Ekramul Hassan Asif,Lieferantenrechnung,"1,989.81 EUR",,
,461000,Werbekosten,10.10.2025,200000005412,3,Ersatzdruck f. gebogene Messetheke,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,67.50 EUR,,
,461000,Werbekosten,10.10.2025,200000005413,3,Broschüre m. Metall-Bindung 1x 100St.,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,216.33 EUR,,
,461000,Werbekosten,10.10.2025,200000005477,3,L-Banner 85x 200cm,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,39.56 EUR,,
,461000,Werbekosten,10.10.2025,200000005478,3,L-Banner 85x 200cm,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,38.57 EUR,,
,461000,Werbekosten,10.10.2025,200000005781,2,Freelancer für BSK,10007218,Ekramul Hassan Asif,Storno Lieferantenrechnung,,"1,989.81 EUR",
,461000,Werbekosten,08.10.2025,200000005210,3,Visitenkarten BC  200St.,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,18.55 EUR,,
,461000,Werbekosten,08.10.2025,200000005210,4,Anteil am Zuschlag allgemein,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,0.99 EUR,,
,461000,Werbekosten,08.10.2025,200000005211,3,Faltblatt  8-seitig  200St.,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,39.03 EUR,,
,461000,Werbekosten,07.10.2025,200000005209,3,Faltblatt 250St.,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,79.76 EUR,,
,461000,Werbekosten,05.10.2025,200000005143,3,"Essential Tarif ESS500 , 05.10.-04.11.25",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,60.00 EUR,,
,461000,Werbekosten,04.10.2025,200000005208,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,95.00 EUR,,
,461000,Werbekosten,30.09.2025,215,6,LinkedIn Sales Navigator LH,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,58.76 EUR,,
,461000,Werbekosten,30.09.2025,215,7,Pressebox Webleads 10/24- 10/25 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,88.13 EUR,,
,461000,Werbekosten,30.09.2025,215,8,Pressebox Webleads 10/24- 10/25 BSK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,88.13 EUR,,
,461000,Werbekosten,30.09.2025,215,9,Pressebox Webleads 10/24- 10/25,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,74.92 EUR,,
,461000,Werbekosten,30.09.2025,215,19,Keywordpauschale 15.04.2025-14.04.2026,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,59.90 EUR,,
,461000,Werbekosten,30.09.2025,215,21,SE Ranking 4.2025-04.2026 BK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,29.07 EUR,,
,461000,Werbekosten,30.09.2025,215,22,SE Ranking 4.2025-04.2026 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,29.07 EUR,,
,461000,Werbekosten,30.09.2025,200000005191,4,Google BSK 9/2025,1010217,Google Ireland Limited,Lieferantenrechnung,"10,971.16 EUR",,
,461000,Werbekosten,30.09.2025,200000005191,5,Google BC 9/2025,1010217,Google Ireland Limited,Lieferantenrechnung,"6,568.48 EUR",,
,461000,Werbekosten,30.09.2025,200000005191,7,Google Marketing 9/2025,1010217,Google Ireland Limited,Lieferantenrechnung,480.17 EUR,,
,461000,Werbekosten,30.09.2025,200000005191,8,Google allgemein 9/2025,1010217,Google Ireland Limited,Lieferantenrechnung,46.74 EUR,,
,461000,Werbekosten,25.09.2025,200000005052,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,89.00 EUR,,
,461000,Werbekosten,25.09.2025,200000005063,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,750.00 EUR,,
,461000,Werbekosten,25.09.2025,200000005063,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,750.00 EUR,,
,461000,Werbekosten,22.09.2025,200000005026,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,7.18 EUR,,
,461000,Werbekosten,21.09.2025,200000005027,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,84.00 EUR,,
,461000,Werbekosten,20.09.2025,200000005025,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,79.00 EUR,,
,461000,Werbekosten,19.09.2025,200000005024,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,74.00 EUR,,
,461000,Werbekosten,18.09.2025,200000004987,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,73.41 EUR,,
,461000,Werbekosten,18.09.2025,200000005009,4,2025-09-BC-D-Traffic-Praxisleitfaden,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,70.00 EUR,,
,461000,Werbekosten,18.09.2025,200000005060,3,Messeaufbau,1010066,ProPress Verlag,Lieferantenrechnung,"2,000.00 EUR",,
,461000,Werbekosten,18.09.2025,200000005066,3,Infostand Bodycam-Infotag 2025,10006556,PSG Sozialwerk GmbH,Lieferantenrechnung,150.00 EUR,,
,461000,Werbekosten,11.09.2025,200000004950,3,Dropbox Plus 1 Monat,10005809,Dropbox International Unlimited Company,Lieferantenrechnung,10.08 EUR,,
,461000,Werbekosten,05.09.2025,200000004637,3,"Essential Tarif ESS500 , 05.09.-04.10.25",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,60.00 EUR,,
,461000,Werbekosten,01.09.2025,200000004903,3,Postkarte,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,54.10 EUR,,
,461000,Werbekosten,01.09.2025,200000004951,3,Plastikkarten,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,172.99 EUR,,
,461000,Werbekosten,31.08.2025,202,8,LinkedIn Sales Navigator LH,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,58.76 EUR,,
,461000,Werbekosten,31.08.2025,202,9,Pressebox Webleads 10/24- 10/25 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,88.13 EUR,,
,461000,Werbekosten,31.08.2025,202,10,Pressebox Webleads 10/24- 10/25 BSK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,88.13 EUR,,
,461000,Werbekosten,31.08.2025,202,11,Pressebox Webleads 10/24- 10/25,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,74.92 EUR,,
,461000,Werbekosten,31.08.2025,202,22,Keywordpauschale 15.04.2025-14.04.2026,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,59.90 EUR,,
,461000,Werbekosten,31.08.2025,202,24,SE Ranking 4.2025-04.2026 BK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,29.07 EUR,,
,461000,Werbekosten,31.08.2025,202,25,SE Ranking 4.2025-04.2026 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,29.07 EUR,,
,461000,Werbekosten,31.08.2025,200000004635,4,Google BSK 8/2025,1010217,Google Ireland Limited,Lieferantenrechnung,"9,865.16 EUR",,
,461000,Werbekosten,31.08.2025,200000004635,5,Google BC 8/2025,1010217,Google Ireland Limited,Lieferantenrechnung,"4,953.76 EUR",,
,461000,Werbekosten,31.08.2025,200000004635,7,Google Marketing 8/2025,1010217,Google Ireland Limited,Lieferantenrechnung,396.84 EUR,,
,461000,Werbekosten,31.08.2025,200000004635,8,Google allgemein 8/2025,1010217,Google Ireland Limited,Lieferantenrechnung,29.27 EUR,,
,461000,Werbekosten,28.08.2025,200000004674,3,Visitenkarten,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,19.54 EUR,,
,461000,Werbekosten,27.08.2025,200000004513,3,Postkarten,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,40.63 EUR,,
,461000,Werbekosten,25.08.2025,200000004488,4,Sozial Media Design,10001068,Fiverr International Ltd.,Lieferantenrechnung,40.98 EUR,,
,461000,Werbekosten,25.08.2025,200000004642,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,750.00 EUR,,
,461000,Werbekosten,25.08.2025,200000004642,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,750.00 EUR,,
,461000,Werbekosten,21.08.2025,30000000169,2,UB Rechnung 19894 Werbekosten,#,Nicht zugeordnet,Manuelle Anlagenbuchung,,"3,406.68 EUR",
,461000,Werbekosten,21.08.2025,200000004898,2,Freelancer,10007218,Ekramul Hassan Asif,Lieferantenrechnung,"3,406.68 EUR",,
,461000,Werbekosten,19.08.2025,200000004405,3,"Eintrag WiW der SiWi. Heft3 I 2024,S.34",1010123,Deutsche Sicherheits-Akademie GmbH,Lieferantenrechnung,450.00 EUR,,
,461000,Werbekosten,15.08.2025,200000004406,3,Folie mit UV-Schutzlaminat,1010075,ReklameWerkstatt,Lieferantenrechnung,587.41 EUR,,
,461000,Werbekosten,14.08.2025,200000004463,4,Logo Design,10001068,Fiverr International Ltd.,Lieferantenrechnung,67.01 EUR,,
,461000,Werbekosten,11.08.2025,200000004494,3,Dropbox Plus 1 Monat,10005809,Dropbox International Unlimited Company,Lieferantenrechnung,10.08 EUR,,
,461000,Werbekosten,05.08.2025,200000004233,3,"Essential Tarif ESS500 , 05.08.-04.09.25",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,60.00 EUR,,
,461000,Werbekosten,01.08.2025,200000004260,3,Faltblätter,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,57.23 EUR,,
,461000,Werbekosten,01.08.2025,200000004293,3,Faltblätter,1010093,WIRmachenDRUCK GmbH,Storno Lieferantenrechnung,,57.23 EUR,
,461000,Werbekosten,01.08.2025,200000004294,3,Faltblätter,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,57.23 EUR,,
,461000,Werbekosten,31.07.2025,161,8,LinkedIn Sales Navigator LH,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,58.76 EUR,,
,461000,Werbekosten,31.07.2025,161,9,Pressebox Webleads 10/24- 10/25 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,88.13 EUR,,
,461000,Werbekosten,31.07.2025,161,10,Pressebox Webleads 10/24- 10/25 BSK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,88.13 EUR,,
,461000,Werbekosten,31.07.2025,161,11,Pressebox Webleads 10/24- 10/25,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,74.92 EUR,,
,461000,Werbekosten,31.07.2025,161,22,Keywordpauschale 15.04.2025-14.04.2026,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,59.90 EUR,,
,461000,Werbekosten,31.07.2025,161,25,SE Ranking 4.2025-04.2026 BK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,29.07 EUR,,
,461000,Werbekosten,31.07.2025,161,26,SE Ranking 4.2025-04.2026 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,29.07 EUR,,
,461000,Werbekosten,31.07.2025,200000004246,4,Google BSK 7/2025,1010217,Google Ireland Limited,Lieferantenrechnung,"12,753.93 EUR",,
,461000,Werbekosten,31.07.2025,200000004246,5,Google BC 7/2025,1010217,Google Ireland Limited,Lieferantenrechnung,"3,484.27 EUR",,
,461000,Werbekosten,31.07.2025,200000004246,7,Google Marketing 7/2025,1010217,Google Ireland Limited,Lieferantenrechnung,299.97 EUR,,
,461000,Werbekosten,31.07.2025,200000004246,8,Google allgemein 7/2025,1010217,Google Ireland Limited,Lieferantenrechnung,45.39 EUR,,
,461000,Werbekosten,31.07.2025,200000004248,3,Plakat,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,36.87 EUR,,
,461000,Werbekosten,23.07.2025,200000003760,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,750.00 EUR,,
,461000,Werbekosten,23.07.2025,200000003760,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,750.00 EUR,,
,461000,Werbekosten,23.07.2025,200000004183,2,Fotoshooting BC,10006982,GodschanFotografie,Lieferantenrechnung,650.00 EUR,,
,461000,Werbekosten,16.07.2025,220000002042,3,bedruckte Isolierflaschen,10006866,Plato Group GmbH,Lieferantengutschrift,,51.95 EUR,
