,461000,Werbekosten,31.12.2023,200000002570,3,"Essential Tarif  ESS500 ,26.02.-25.03.23",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,15.00 EUR,,
,461000,Werbekosten,31.12.2023,200000002571,3,"Essential Tarif  ESS500 ,26.03.-25.04.23",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,15.00 EUR,,
,461000,Werbekosten,31.12.2023,200000002572,3,"Essential Tarif  ESS500 ,26.04.-25.05.23",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,15.00 EUR,,
,461000,Werbekosten,31.12.2023,200000002573,3,"Essential Tarif ESS500 , 26.05.-25.06.23",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,15.00 EUR,,
,461000,Werbekosten,31.12.2023,200000002574,3,"Essential Tarif ESS500 , 20.06.-19.07.23",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,32.15 EUR,,
,461000,Werbekosten,31.12.2023,200000002575,3,"Essential Tarif ESS500 , 20.08.-19.09.23",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,35.00 EUR,,
,461000,Werbekosten,31.12.2023,200000002576,3,"Essential Tarif ESS500 , 20.09.-19.10.23",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,35.00 EUR,,
,461000,Werbekosten,31.12.2023,200000002577,3,"Essential Tarif ESS500 , 20.10.-19.11.23",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,35.00 EUR,,
,461000,Werbekosten,31.12.2023,200000002578,3,"Essential Tarif ESS500 , 20.11.-19.12.23",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,35.00 EUR,,
,461000,Werbekosten,31.12.2023,200000002579,3,"Essential Tarif ESS500 , 20.12.-19.01.24",10001454,CleverReach GmbH & Co. KG,Lieferantenrechnung,35.00 EUR,,
,461000,Werbekosten,31.12.2023,200000002585,3,"Visitenkarten quer 85x55 4-f. , 100St.",1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,10.69 EUR,,
,461000,Werbekosten,31.12.2023,200000002585,4,Anteil am Zuschlag allgemein,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,6.50 EUR,,
,461000,Werbekosten,31.12.2023,200000002586,3,Werbetasse Orange bedruckt 10Stück,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,55.55 EUR,,
,461000,Werbekosten,31.12.2023,200000002595,4,Poster Design,10001068,Fiverr International Ltd.,Lieferantenrechnung,33.47 EUR,,
,461000,Werbekosten,31.12.2023,200000002595,5,Service Fee,10001068,Fiverr International Ltd.,Lieferantenrechnung,3.76 EUR,,
,461000,Werbekosten,31.12.2023,200000002596,4,Video Editing,10001068,Fiverr International Ltd.,Lieferantenrechnung,33.26 EUR,,
,461000,Werbekosten,31.12.2023,200000002596,5,Service Fee,10001068,Fiverr International Ltd.,Lieferantenrechnung,4.21 EUR,,
,461000,Werbekosten,31.12.2023,200000002597,4,Screencasting Videos,10001068,Fiverr International Ltd.,Lieferantenrechnung,111.25 EUR,,
,461000,Werbekosten,31.12.2023,200000002597,5,Service Fee,10001068,Fiverr International Ltd.,Lieferantenrechnung,6.12 EUR,,
,461000,Werbekosten,31.12.2023,200000002620,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,370.53 EUR,,
,461000,Werbekosten,31.12.2023,200000002620,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,153.19 EUR,,
,461000,Werbekosten,31.12.2023,200000002621,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,298.74 EUR,,
,461000,Werbekosten,31.12.2023,200000002621,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,103.25 EUR,,
,461000,Werbekosten,31.12.2023,200000002622,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,326.54 EUR,,
,461000,Werbekosten,31.12.2023,200000002622,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,92.64 EUR,,
,461000,Werbekosten,31.12.2023,200000002623,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,319.73 EUR,,
,461000,Werbekosten,31.12.2023,200000002623,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,96.74 EUR,,
,461000,Werbekosten,31.12.2023,200000002624,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,456.01 EUR,,
,461000,Werbekosten,31.12.2023,200000002624,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,193.19 EUR,,
,461000,Werbekosten,31.12.2023,200000002625,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,363.33 EUR,,
,461000,Werbekosten,31.12.2023,200000002625,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,181.57 EUR,,
,461000,Werbekosten,31.12.2023,200000002626,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,236.74 EUR,,
,461000,Werbekosten,31.12.2023,200000002626,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,165.79 EUR,,
,461000,Werbekosten,31.12.2023,200000002627,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,309.51 EUR,,
,461000,Werbekosten,31.12.2023,200000002627,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,166.33 EUR,,
,461000,Werbekosten,31.12.2023,200000002628,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,405.57 EUR,,
,461000,Werbekosten,31.12.2023,200000002628,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,170.79 EUR,,
,461000,Werbekosten,31.12.2023,200000002641,4,Microsoft/Google BK,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,348.19 EUR,,
,461000,Werbekosten,31.12.2023,200000002641,5,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantenrechnung,130.30 EUR,,
,461000,Werbekosten,31.12.2023,220000000329,4,Microsoft/Google BC,1010211,Microsoft Ireland Operations Ltd.,Lieferantengutschrift,,0.82 EUR,
,461000,Werbekosten,29.12.2023,299,2,Korrektur Aufwandsart IC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,,24.05 EUR,
,461000,Werbekosten,29.12.2023,200000002541,3, Fachtagung Komm.Ordnung,1010066,ProPress Verlag,Lieferantenrechnung,"3,900.00 EUR",,
,461000,Werbekosten,22.12.2023,200000002392,3,Broschüre 148x210mm (20Stück),1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,77.92 EUR,,
,461000,Werbekosten,22.12.2023,200000002393,3,Broschüre 148x210mm (50Stück),1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,96.06 EUR,,
,461000,Werbekosten,22.12.2023,200000002394,3,Flyer 148x105mm - Flyer NetCo,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,11.46 EUR,,
,461000,Werbekosten,22.12.2023,200000002420,4,Schaltung einer Anzeige in NL,10003806,work4media,Lieferantenrechnung,795.00 EUR,,
,461000,Werbekosten,22.12.2023,200000002488,3,Broschüre 148x210mm (40Stück),1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,81.19 EUR,,
,461000,Werbekosten,22.12.2023,200000002542,3,Postkarten DIN A6 quer (100Stück),1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,20.99 EUR,,
,461000,Werbekosten,21.12.2023,295,2,UB LinkedIn Sales Nav. 1-8/2024,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,,528.88 EUR,
,461000,Werbekosten,19.12.2023,200000002353,3,Visitenkarten JW,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,11.53 EUR,,
,461000,Werbekosten,19.12.2023,200000002354,3,Visitenkarten RH,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,12.52 EUR,,
,461000,Werbekosten,19.12.2023,200000002395,3,Plastikkarte 86x54mm (100 Stück) BFV,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,87.27 EUR,,
,461000,Werbekosten,19.12.2023,200000002396,3,Plastikkarte 86x54mm (100 Stück) BFV,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,87.27 EUR,,
,461000,Werbekosten,19.12.2023,200000002527,3,Plastikkarte 86x54mm (100 Stück) BFV,1010093,WIRmachenDRUCK GmbH,Storno Lieferantenrechnung,,87.27 EUR,
,461000,Werbekosten,18.12.2023,200000002556,4,Animated Explainers,10001068,Fiverr International Ltd.,Lieferantenrechnung,4.88 EUR,,
,461000,Werbekosten,18.12.2023,200000002556,5,Service Fee,10001068,Fiverr International Ltd.,Lieferantenrechnung,2.71 EUR,,
,461000,Werbekosten,18.12.2023,200000002560,4,Screencasting Videos,10001068,Fiverr International Ltd.,Lieferantenrechnung,416.68 EUR,,
,461000,Werbekosten,18.12.2023,200000002560,5,Service Fee,10001068,Fiverr International Ltd.,Lieferantenrechnung,22.92 EUR,,
,461000,Werbekosten,18.12.2023,200000002562,4,Animated Explainers,10001068,Fiverr International Ltd.,Lieferantenrechnung,183.35 EUR,,
,461000,Werbekosten,18.12.2023,200000002562,5,Service Fee,10001068,Fiverr International Ltd.,Lieferantenrechnung,10.08 EUR,,
,461000,Werbekosten,18.12.2023,200000002563,4,Animated Explainers,10001068,Fiverr International Ltd.,Lieferantenrechnung,27.44 EUR,,
,461000,Werbekosten,18.12.2023,200000002563,5,Service Fee,10001068,Fiverr International Ltd.,Lieferantenrechnung,3.92 EUR,,
,461000,Werbekosten,18.12.2023,200000002564,4,Screencasting Videos,10001068,Fiverr International Ltd.,Lieferantenrechnung,20.00 EUR,,
,461000,Werbekosten,18.12.2023,200000002564,5,Service Fee,10001068,Fiverr International Ltd.,Lieferantenrechnung,3.50 EUR,,
,461000,Werbekosten,18.12.2023,200000002565,4,Animated Explainers,10001068,Fiverr International Ltd.,Lieferantenrechnung,47.85 EUR,,
,461000,Werbekosten,18.12.2023,200000002565,5,Service Fee,10001068,Fiverr International Ltd.,Lieferantenrechnung,5.02 EUR,,
,461000,Werbekosten,13.12.2023,200000002391,3,Visitenkarten SF,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,12.52 EUR,,
,461000,Werbekosten,12.12.2023,200000002286,3,Visitenkarten,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,11.53 EUR,,
,461000,Werbekosten,30.11.2023,286,12,2x Sales Navigator LinkedIn,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,136.38 EUR,,
,461000,Werbekosten,30.11.2023,286,21,AD20 Keyword 15.04.23-15.04.24,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,149.75 EUR,,
,461000,Werbekosten,30.11.2023,286,23,Pressebox Webleads 7/23-6/24 BSK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,67.25 EUR,,
,461000,Werbekosten,30.11.2023,286,24,Pressebox Webleads 7/23-6/24 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,67.25 EUR,,
,461000,Werbekosten,30.11.2023,200000002246,4,Google BSK 11/2023,1010217,Google Ireland Limited,Lieferantenrechnung,"8,476.08 EUR",,
,461000,Werbekosten,30.11.2023,200000002246,5,Google BC 11/2023,1010217,Google Ireland Limited,Lieferantenrechnung,"1,083.99 EUR",,
,461000,Werbekosten,30.11.2023,200000002246,7,Google Marketing 11/2023,1010217,Google Ireland Limited,Lieferantenrechnung,63.14 EUR,,
,461000,Werbekosten,24.11.2023,200000002165,3,Miete CRM-System 12/2023,1010171,cloud4you AG,Lieferantenrechnung,271.25 EUR,,
,461000,Werbekosten,23.11.2023,200000002135,3,Digitaldruck Folie Orafol 3551,1010075,ReklameWerkstatt,Lieferantenrechnung,179.94 EUR,,
,461000,Werbekosten,23.11.2023,200000002135,4,Folienmaterial Glass Decor,1010075,ReklameWerkstatt,Lieferantenrechnung,117.46 EUR,,
,461000,Werbekosten,23.11.2023,200000002135,5,Folienmontage,1010075,ReklameWerkstatt,Lieferantenrechnung,197.32 EUR,,
,461000,Werbekosten,23.11.2023,200000002135,6,Druckaufbereitung,1010075,ReklameWerkstatt,Lieferantenrechnung,123.33 EUR,,
,461000,Werbekosten,17.11.2023,200000002093,3,Einrichtepauschale (einmalig pro Auftrag,1010193,Harzdruckerei GmbH,Lieferantenrechnung,18.00 EUR,,
,461000,Werbekosten,17.11.2023,200000002093,4,"Aufkleber montagefertig, Einzelnutzen",1010193,Harzdruckerei GmbH,Lieferantenrechnung,297.00 EUR,,
,461000,Werbekosten,17.11.2023,200000002138,3,Stickleistung BauTV+,1010419,Trend Punkt Werbung,Lieferantenrechnung,52.80 EUR,,
,461000,Werbekosten,17.11.2023,200000002138,4,Stickleistung BauTV+,1010419,Trend Punkt Werbung,Lieferantenrechnung,40.00 EUR,,
,461000,Werbekosten,17.11.2023,200000002138,5,Maschineneinstellung,1010419,Trend Punkt Werbung,Lieferantenrechnung,5.00 EUR,,
,461000,Werbekosten,17.11.2023,200000002139,3,Textildruck v/h,1010419,Trend Punkt Werbung,Lieferantenrechnung,60.00 EUR,,
,461000,Werbekosten,31.10.2023,252,12,2x Sales Navigator LinkedIn,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,136.38 EUR,,
,461000,Werbekosten,31.10.2023,252,21,AD20 Keyword 15.04.23-15.04.24,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,149.75 EUR,,
,461000,Werbekosten,31.10.2023,252,23,Pressebox Webleads 7/23-6/24 BSK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,67.25 EUR,,
,461000,Werbekosten,31.10.2023,252,24,Pressebox Webleads 7/23-6/24 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,67.25 EUR,,
,461000,Werbekosten,31.10.2023,200000002007,4,Google BSK 10/2023,1010217,Google Ireland Limited,Lieferantenrechnung,"8,022.22 EUR",,
,461000,Werbekosten,31.10.2023,200000002007,5,Google BC 10/2023,1010217,Google Ireland Limited,Lieferantenrechnung,"1,687.93 EUR",,
,461000,Werbekosten,31.10.2023,200000002007,7,Google Marketing 10/2023,1010217,Google Ireland Limited,Lieferantenrechnung,75.70 EUR,,
,461000,Werbekosten,24.10.2023,200000001950,3,Miete CRM-System 11/2023,1010171,cloud4you AG,Lieferantenrechnung,271.25 EUR,,
,461000,Werbekosten,16.10.2023,200000001983,3,"Teilnehmergebühr Kongress ""Komm.Ordn.""",1010066,ProPress Verlag,Lieferantenrechnung,269.10 EUR,,
,461000,Werbekosten,13.10.2023,200000001903,4,LinkedIn Sales Navigator 9.9.23-9.9.24,10000892,Linkedin Ireland Unlimited,Lieferantenrechnung,793.29 EUR,,
,461000,Werbekosten,13.10.2023,200000001945,3,Schlussrechnung aus Angebot AN-1039,1010420,Tilo Sichler,Lieferantenrechnung,200.00 EUR,,
,461000,Werbekosten,05.10.2023,200000001816,3,weitere Sprachversion Film 1 (Niederlä.),1010062,Loft Film GmbH,Lieferantenrechnung,"1,500.00 EUR",,
,461000,Werbekosten,30.09.2023,235,14,2x Sales Navigator LinkedIn,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,136.38 EUR,,
,461000,Werbekosten,30.09.2023,235,23,AD20 Keyword 15.04.23-15.04.24,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,149.75 EUR,,
,461000,Werbekosten,30.09.2023,235,25,Pressebox Webleads 7/23-6/24 BSK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,67.25 EUR,,
,461000,Werbekosten,30.09.2023,235,26,Pressebox Webleads 7/23-6/24 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,67.25 EUR,,
,461000,Werbekosten,30.09.2023,200000001843,4,Google BSK 09/2023,1010217,Google Ireland Limited,Lieferantenrechnung,"8,289.67 EUR",,
,461000,Werbekosten,30.09.2023,200000001843,5,Google BC 09/2023,1010217,Google Ireland Limited,Lieferantenrechnung,"2,015.22 EUR",,
,461000,Werbekosten,30.09.2023,200000001843,7,Google Marketing 09/2023,1010217,Google Ireland Limited,Lieferantenrechnung,78.93 EUR,,
,461000,Werbekosten,27.09.2023,200000001832,3,"Eintrag WiW der SiWi. Heft3 I 2023,S.34",1010123,Deutsche Sicherheits-Akademie GmbH,Lieferantenrechnung,450.00 EUR,,
,461000,Werbekosten,25.09.2023,200000001760,3,Miete CRM-System 10/2023,1010171,cloud4you AG,Lieferantenrechnung,271.25 EUR,,
,461000,Werbekosten,13.09.2023,200000001716,3,Faltblatt 297x210 mm - 200 Stück,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,54.78 EUR,,
,461000,Werbekosten,11.09.2023,200000001672,3,UEFA Euro'24-Teilnahme Forum 06.23,10003205,Wegweiser Media & Conferences GmbH,Lieferantenrechnung,790.00 EUR,,
,461000,Werbekosten,08.09.2023,200000001658,3,Flyer DIN A4 500 Stück,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,33.26 EUR,,
,461000,Werbekosten,08.09.2023,200000001658,4,Anteil am Zuschlag allgemein,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,0.99 EUR,,
,461000,Werbekosten,07.09.2023,200000001659,3,Druck Messewand Kedersystem 3x3,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,122.49 EUR,,
,461000,Werbekosten,01.09.2023,200000001612,3,Faltblatt 750 Stück+Versand,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,42.46 EUR,,
,461000,Werbekosten,31.08.2023,209,13,2x Sales Navigator LinkedIn,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,136.38 EUR,,
,461000,Werbekosten,31.08.2023,209,22,AD20 Keyword 15.04.23-15.04.24,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,149.75 EUR,,
,461000,Werbekosten,31.08.2023,209,24,Pressebox Webleads 7/23-6/24 BSK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,67.25 EUR,,
,461000,Werbekosten,31.08.2023,209,25,Pressebox Webleads 7/23-6/24 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,67.25 EUR,,
,461000,Werbekosten,31.08.2023,200000001618,4,Google BSK 08/2023,1010217,Google Ireland Limited,Lieferantenrechnung,"7,621.53 EUR",,
,461000,Werbekosten,31.08.2023,200000001618,5,Google BC 08/2023,1010217,Google Ireland Limited,Lieferantenrechnung,"1,233.73 EUR",,
,461000,Werbekosten,31.08.2023,200000001618,7,Google Marketing 08/2023,1010217,Google Ireland Limited,Lieferantenrechnung,45.27 EUR,,
,461000,Werbekosten,24.08.2023,200000001546,3,Miete CRM-System 09/2023,1010171,cloud4you AG,Lieferantenrechnung,271.25 EUR,,
,461000,Werbekosten,02.08.2023,200000001427,3,"300 Stk. Aufkleber ""BauTV""",1010075,ReklameWerkstatt,Lieferantenrechnung,516.62 EUR,,
,461000,Werbekosten,31.07.2023,178,3,PresseBox Webleads 06-07/2023,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,433.25 EUR,,
,461000,Werbekosten,31.07.2023,178,14,2x Sales Navigator LinkedIn,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,136.38 EUR,,
,461000,Werbekosten,31.07.2023,178,23,AD20 Keyword 15.04.23-15.04.24,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,149.75 EUR,,
,461000,Werbekosten,31.07.2023,178,25,Pressebox Webleads 7/23-6/24 BSK,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,67.25 EUR,,
,461000,Werbekosten,31.07.2023,178,26,Pressebox Webleads 7/23-6/24 BC,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,67.55 EUR,,
,461000,Werbekosten,31.07.2023,200000001397,3,100 St. Faltblatt Din A7,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,28.30 EUR,,
,461000,Werbekosten,31.07.2023,200000001397,4,Versand,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,0.99 EUR,,
,461000,Werbekosten,31.07.2023,200000001407,4,Google BSK 07/2023,1010217,Google Ireland Limited,Lieferantenrechnung,"7,660.20 EUR",,
,461000,Werbekosten,31.07.2023,200000001407,5,Google BC 07/2023,1010217,Google Ireland Limited,Lieferantenrechnung,"1,232.90 EUR",,
,461000,Werbekosten,31.07.2023,200000001407,7,Google Marketing 07/2023,1010217,Google Ireland Limited,Lieferantenrechnung,52.05 EUR,,
,461000,Werbekosten,27.07.2023,200000001392,3,Rechnung aus Angebot AN-1030,1010420,Tilo Sichler,Lieferantenrechnung,"2,540.00 EUR",,
,461000,Werbekosten,26.07.2023,200000001375,3,Banner 85 cm x 200 cm,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,39.60 EUR,,
,461000,Werbekosten,24.07.2023,200000001354,3,Miete CRM-System 08/2023,1010171,cloud4you AG,Lieferantenrechnung,271.25 EUR,,
,461000,Werbekosten,17.07.2023,200000001348,3,Schlussrechnung aus Angebot AN-1021,1010420,Tilo Sichler,Lieferantenrechnung,"4,995.00 EUR",,
,461000,Werbekosten,17.07.2023,220000000148,3,Abzug RE-1042 von Schlussrechn. RE-1054,1010420,Tilo Sichler,Lieferantengutschrift,,"2,497.50 EUR",
,461000,Werbekosten,10.07.2023,200000001218,3,Faltblatt 200 Stück,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,102.06 EUR,,
,461000,Werbekosten,10.07.2023,200000001218,4,Anteil am Zuschlag allgemein,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,0.99 EUR,,
,461000,Werbekosten,10.07.2023,200000001277,3,Fahrzeugbeklebung VW Crafter,1010151,XYBERDYN Kreativagentur Inh. Mario Schwennicke,Lieferantenrechnung,219.00 EUR,,
,461000,Werbekosten,10.07.2023,200000001277,4,Fahrzeugbeklebung VW Taigo,1010151,XYBERDYN Kreativagentur Inh. Mario Schwennicke,Lieferantenrechnung,405.00 EUR,,
,461000,Werbekosten,10.07.2023,200000001438,3,Fahrzeugdesign VW Crafter,1010151,XYBERDYN Kreativagentur Inh. Mario Schwennicke,Lieferantenrechnung,420.00 EUR,,
,461000,Werbekosten,05.07.2023,200000001216,3,Faltblatt 200 Stück,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,34.23 EUR,,
,461000,Werbekosten,05.07.2023,200000001216,4,Anteil am Zuschlag allgemein,1010093,WIRmachenDRUCK GmbH,Lieferantenrechnung,0.99 EUR,,
,461000,Werbekosten,04.07.2023,200000001254,3,Bedruckung T-Shirts B&C,1010075,ReklameWerkstatt,Lieferantenrechnung,382.44 EUR,,
,461000,Werbekosten,03.07.2023,200000001253,3,Digitaldruck Folie Orafol 3551,1010075,ReklameWerkstatt,Lieferantenrechnung,642.63 EUR,,
,461000,Werbekosten,03.07.2023,200000001253,4,Folienplott Oracal 751,1010075,ReklameWerkstatt,Lieferantenrechnung,217.00 EUR,,
,461000,Werbekosten,03.07.2023,200000001253,5,Folienmontage,1010075,ReklameWerkstatt,Lieferantenrechnung,937.27 EUR,,
